Newport Hydrographic Line (44.65oN) CTD+DO station data collected on 01-Apr-2003 starting at 22:15:00 UTC
NHL station number, longitude (degW), pressure (dbar),temperature (degC), practical salinity, potential density (kg/m^3), spiciness (kg/m^3), dissolved oxygen (ml/L)
1,-124.1,3,11.449,30.881,23.496,-1.4742,7.92
1,-124.1,4,11.446,30.884,23.499,-1.4726,7.94
1,-124.1,5,11.441,30.887,23.502,-1.4714,7.93
1,-124.1,6,11.442,30.887,23.502,-1.4712,7.93
1,-124.1,7,11.44,30.888,23.503,-1.4709,7.91
1,-124.1,8,11.439,30.888,23.503,-1.4711,7.92
1,-124.1,9,11.434,30.89,23.506,-1.4706,7.93
1,-124.1,10,11.431,30.89,23.506,-1.4712,7.93
1,-124.1,11,11.437,30.888,23.504,-1.4716,7.91
1,-124.1,12,11.439,30.887,23.502,-1.472,7.87
1,-124.1,13,11.431,30.891,23.507,-1.4706,7.87
1,-124.1,14,11.419,30.894,23.511,-1.4706,7.84
1,-124.1,15,11.403,30.897,23.517,-1.4714,7.76
1,-124.1,16,11.416,30.894,23.512,-1.4712,7.75
1,-124.1,17,11.4,30.898,23.518,-1.4713,7.76
1,-124.1,18,11.399,30.897,23.517,-1.4723,7.76
1,-124.1,19,11.408,30.894,23.513,-1.4728,7.75
1,-124.1,20,11.396,30.898,23.519,-1.4722,-9999
1,-124.1,21,11.4,30.897,23.517,-1.4722,-9999
1,-124.1,22,11.399,30.897,23.517,-1.4724,-9999
1,-124.1,23,11.375,30.911,23.533,-1.4666,-9999
1,-124.1,24,11.315,30.946,23.57,-1.4522,-9999
3,-124.13,2,11.371,30.946,23.56,-1.4413,7.68
3,-124.13,3,11.378,30.935,23.55,-1.448,7.65
3,-124.13,4,11.373,30.942,23.557,-1.4439,7.63
3,-124.13,5,11.352,30.967,23.58,-1.4296,7.63
3,-124.13,6,11.393,30.916,23.533,-1.4592,7.62
3,-124.13,7,11.371,30.948,23.562,-1.44,7.56
3,-124.13,8,11.334,30.994,23.604,-1.4133,7.41
3,-124.13,9,11.345,30.982,23.593,-1.42,7.31
3,-124.13,10,11.309,31.03,23.636,-1.3917,7.13
3,-124.13,11,11.132,31.252,23.84,-1.2625,7.04
3,-124.13,12,11.065,31.34,23.92,-1.2107,6.93
3,-124.13,13,11.058,31.346,23.926,-1.2077,6.8
3,-124.13,14,11.118,31.273,23.859,-1.2499,6.61
3,-124.13,15,11.046,31.369,23.946,-1.1932,6.57
3,-124.13,16,10.864,31.607,24.163,-1.0531,6.56
3,-124.13,17,10.853,31.624,24.178,-1.0427,6.53
3,-124.13,18,10.85,31.644,24.194,-1.0288,6.52
3,-124.13,19,10.81,31.721,24.261,-0.97999,6.52
3,-124.13,20,10.795,31.75,24.286,-0.96163,6.52
3,-124.13,21,10.793,31.775,24.306,-0.9438,6.53
3,-124.13,22,10.788,31.785,24.314,-0.93745,6.48
3,-124.13,23,10.78,31.821,24.344,-0.91271,6.39
3,-124.13,24,10.796,31.841,24.357,-0.89525,6.34
3,-124.13,25,10.805,31.851,24.363,-0.88635,6.28
3,-124.13,26,10.816,31.901,24.4,-0.84796,6.27
3,-124.13,27,10.823,31.998,24.474,-0.77607,6.25
3,-124.13,28,10.809,32.027,24.499,-0.75752,6.24
3,-124.13,29,10.771,32.093,24.557,-0.71641,6.23
3,-124.13,30,10.765,32.117,24.577,-0.70005,6.18
3,-124.13,31,10.754,32.139,24.596,-0.68605,6.09
3,-124.13,32,10.75,32.151,24.606,-0.67805,6.05
3,-124.13,33,10.746,32.168,24.62,-0.66641,6.01
3,-124.13,34,10.741,32.192,24.64,-0.64986,5.94
3,-124.13,35,10.726,32.218,24.662,-0.63367,5.94
3,-124.13,36,10.722,32.22,24.665,-0.63295,5.94
3,-124.13,37,10.721,32.221,24.666,-0.63242,5.94
3,-124.13,38,10.721,32.221,24.666,-0.63243,5.93
3,-124.13,39,10.719,32.222,24.667,-0.63208,5.93
3,-124.13,40,10.719,32.223,24.668,-0.63136,5.93
3,-124.13,41,10.719,32.223,24.668,-0.63137,-9999
5,-124.18,2,11.225,31.213,23.793,-1.2736,7.57
5,-124.18,3,11.228,31.214,23.794,-1.2724,7.58
5,-124.18,4,11.229,31.214,23.793,-1.2722,7.59
5,-124.18,5,11.228,31.214,23.794,-1.2724,7.58
5,-124.18,6,11.227,31.215,23.795,-1.2719,7.57
5,-124.18,7,11.221,31.219,23.799,-1.2701,7.54
5,-124.18,8,11.218,31.221,23.801,-1.2692,7.52
5,-124.18,9,11.2,31.24,23.819,-1.2587,7.47
5,-124.18,10,11.173,31.265,23.843,-1.2455,7.44
5,-124.18,11,11.19,31.247,23.826,-1.2555,7.39
5,-124.18,12,11.162,31.277,23.854,-1.2388,7.32
5,-124.18,13,11.138,31.302,23.878,-1.2251,7.28
5,-124.18,14,11.125,31.318,23.893,-1.2158,7.22
5,-124.18,15,11.136,31.306,23.881,-1.2226,7
5,-124.18,16,11.095,31.362,23.932,-1.1893,6.8
5,-124.18,17,11.089,31.374,23.942,-1.1817,6.7
5,-124.18,18,10.909,31.638,24.179,-1.0224,6.74
5,-124.18,19,10.861,31.709,24.243,-0.97944,6.76
5,-124.18,20,10.842,31.723,24.257,-0.97274,6.81
5,-124.18,21,10.812,31.739,24.274,-0.96656,6.8
5,-124.18,22,10.796,31.76,24.294,-0.9542,6.74
5,-124.18,23,10.84,31.897,24.393,-0.84645,6.65
5,-124.18,24,10.869,31.951,24.43,-0.80184,6.58
5,-124.18,25,10.877,31.96,24.435,-0.79384,6.53
5,-124.18,26,10.8,31.998,24.478,-0.78025,6.45
5,-124.18,27,10.739,32.015,24.502,-0.77899,6.36
5,-124.18,28,10.724,32.025,24.512,-0.77445,6.35
5,-124.18,29,10.712,32.033,24.521,-0.77082,6.34
5,-124.18,30,10.702,32.039,24.527,-0.76828,6.32
5,-124.18,31,10.685,32.055,24.542,-0.75973,6.3
5,-124.18,32,10.681,32.061,24.548,-0.7561,6.26
5,-124.18,33,10.672,32.076,24.561,-0.74682,6.23
5,-124.18,34,10.666,32.087,24.571,-0.73991,6.21
5,-124.18,35,10.661,32.096,24.579,-0.73428,6.18
5,-124.18,36,10.651,32.108,24.59,-0.72736,6.1
