Newport Hydrographic Line (44.65oN) CTD+DO station data collected on 17-Feb-2009 starting at 22:13:00 UTC
NHL station number, longitude (degW), pressure (dbar),temperature (degC), practical salinity, potential density (kg/m^3), spiciness (kg/m^3), dissolved oxygen (ml/L)
1,-124.1,1,8.7082,32.382,25.117,-0.86119,6.7865
1,-124.1,2,8.6643,32.39,25.13,-0.86246,6.8197
1,-124.1,3,8.6257,32.39,25.136,-0.86871,6.8218
1,-124.1,4,8.6079,32.39,25.138,-0.8716,6.7931
1,-124.1,5,8.5754,32.395,25.147,-0.87381,6.771
1,-124.1,6,8.5456,32.395,25.152,-0.87804,6.7653
1,-124.1,7,8.5358,32.396,25.154,-0.87912,6.7653
1,-124.1,8,8.5292,32.397,25.155,-0.87977,6.7557
1,-124.1,9,8.5227,32.396,25.156,-0.88112,6.7302
1,-124.1,10,8.5073,32.397,25.159,-0.8831,6.7652
1,-124.1,11,8.4962,32.399,25.162,-0.88331,6.7592
1,-124.1,12,8.4949,32.399,25.163,-0.88333,6.7527
1,-124.1,13,8.4927,32.399,25.163,-0.88371,6.7404
1,-124.1,14,8.4906,32.401,25.164,-0.88321,6.7186
1,-124.1,15,8.4924,32.401,25.164,-0.88237,6.7105
1,-124.1,16,8.4922,32.406,25.168,-0.87933,6.6865
1,-124.1,17,8.4957,32.41,25.171,-0.87583,6.6511
1,-124.1,18,8.4988,32.412,25.172,-0.87349,6.6524
1,-124.1,19,8.5016,32.417,25.176,-0.86938,6.651
1,-124.1,20,8.5049,32.423,25.18,-0.86476,6.6113
1,-124.1,21,8.5247,32.434,25.185,-0.85366,6.5165
1,-124.1,22,8.5575,32.461,25.201,-0.82911,6.4684
1,-124.1,23,8.6042,32.47,25.201,-0.81532,6.3729
1,-124.1,24,8.6868,32.524,25.231,-0.76293,6.3817
3,-124.13,1,8.6696,32.402,25.138,-0.85327,6.783
3,-124.13,2,8.5935,32.399,25.147,-0.86773,6.7928
3,-124.13,3,8.5731,32.398,25.15,-0.87133,6.7759
3,-124.13,4,8.5471,32.399,25.154,-0.87501,6.7664
3,-124.13,5,8.5411,32.4,25.156,-0.8752,6.7474
3,-124.13,6,8.5383,32.403,25.159,-0.87393,6.7438
3,-124.13,7,8.5428,32.408,25.162,-0.86969,6.7552
3,-124.13,8,8.5564,32.419,25.169,-0.85907,6.7258
3,-124.13,9,8.5777,32.442,25.183,-0.83933,6.7203
3,-124.13,10,8.5879,32.446,25.185,-0.83481,6.7482
3,-124.13,11,8.5894,32.454,25.191,-0.82868,6.7441
3,-124.13,12,8.6037,32.493,25.22,-0.79806,6.7097
3,-124.13,13,8.6212,32.505,25.226,-0.78666,6.6915
3,-124.13,14,8.6276,32.504,25.225,-0.78645,6.6493
3,-124.13,15,8.6356,32.512,25.229,-0.77969,6.6249
3,-124.13,16,8.6339,32.519,25.235,-0.77501,6.541
3,-124.13,17,8.6472,32.525,25.238,-0.76848,6.5504
3,-124.13,18,8.6492,32.525,25.238,-0.76782,6.5837
3,-124.13,19,8.6374,32.526,25.24,-0.76911,6.5918
3,-124.13,20,8.6388,32.532,25.245,-0.76443,6.5343
3,-124.13,21,8.6486,32.534,25.245,-0.76185,6.5808
3,-124.13,22,8.6376,32.528,25.242,-0.76755,6.5738
3,-124.13,23,8.6259,32.53,25.245,-0.76837,6.5635
3,-124.13,24,8.6152,32.531,25.248,-0.76888,6.4944
3,-124.13,25,8.6495,32.549,25.256,-0.75099,6.372
3,-124.13,26,8.7418,32.57,25.259,-0.72054,6.2794
3,-124.13,27,8.8072,32.588,25.264,-0.69649,6.2939
3,-124.13,28,8.8557,32.6,25.265,-0.68017,6.0878
3,-124.13,29,8.9259,32.636,25.283,-0.64251,6.1215
3,-124.13,30,8.9377,32.635,25.28,-0.64138,6.0517
3,-124.13,31,8.9432,32.648,25.29,-0.63085,6.0462
3,-124.13,32,8.9394,32.648,25.29,-0.63192,5.9653
3,-124.13,33,8.9009,32.639,25.288,-0.64493,5.9361
3,-124.13,34,8.8453,32.631,25.291,-0.6595,5.9646
3,-124.13,35,8.8114,32.621,25.289,-0.67237,5.945
3,-124.13,36,8.7609,32.618,25.294,-0.68288,5.9543
3,-124.13,37,8.7705,32.617,25.292,-0.68189,5.9309
