Newport Hydrographic Line (44.65oN) CTD+DO station data collected on 18-Feb-2017 starting at 01:51:00 UTC
NHL station number, longitude (degW), pressure (dbar),temperature (degC), practical salinity, potential density (kg/m^3), spiciness (kg/m^3), dissolved oxygen (ml/L)
1,-124.1,3,10.781,29.721,22.709,-2.4407,6.3521
1,-124.1,4,10.781,29.721,22.709,-2.4411,6.3641
1,-124.1,5,10.781,29.722,22.71,-2.4406,6.3596
1,-124.1,6,10.782,29.729,22.715,-2.4353,6.3696
1,-124.1,7,10.781,29.742,22.725,-2.4259,6.3487
1,-124.1,8,10.781,29.752,22.734,-2.4182,6.3352
1,-124.1,9,10.779,29.784,22.759,-2.3953,6.3387
1,-124.1,10,10.776,29.828,22.794,-2.3639,6.3326
1,-124.1,11,10.773,29.854,22.814,-2.3458,6.3254
1,-124.1,12,10.762,29.976,22.911,-2.2592,6.2773
1,-124.1,13,10.727,30.422,23.264,-1.9408,6.2166
1,-124.1,14,10.719,30.549,23.364,-1.8497,6.2114
1,-124.1,15,10.719,30.562,23.374,-1.8402,6.1833
1,-124.1,16,10.722,30.576,23.385,-1.8291,6.1942
1,-124.1,17,10.727,30.596,23.399,-1.8136,6.1881
1,-124.1,18,10.729,30.616,23.414,-1.7991,6.1502
1,-124.1,19,10.734,30.657,23.445,-1.7687,6.1591
1,-124.1,20,10.735,30.664,23.451,-1.7633,6.1747
1,-124.1,21,10.736,30.685,23.467,-1.7474,6.1708
1,-124.1,22,10.74,30.736,23.506,-1.7096,6.1654
1,-124.1,23,10.741,30.753,23.519,-1.6972,6.1539
1,-124.1,24,10.741,30.756,23.522,-1.6949,6.1532
1,-124.1,25,10.741,30.756,23.522,-1.6949,6.1496
1,-124.1,26,10.742,30.758,23.523,-1.6937,6.1373
1,-124.1,27,10.742,30.771,23.533,-1.6838,6.148
1,-124.1,28,10.743,30.778,23.538,-1.6793,6.1128
3,-124.13,3,10.743,29.777,22.759,-2.4072,6.3336
3,-124.13,4,10.742,29.797,22.775,-2.3928,6.3449
3,-124.13,5,10.741,29.856,22.821,-2.3497,6.3241
3,-124.13,6,10.741,29.873,22.834,-2.3371,6.3165
3,-124.13,7,10.742,29.884,22.843,-2.3293,6.3413
3,-124.13,8,10.741,29.862,22.826,-2.3456,6.3436
3,-124.13,9,10.741,29.866,22.828,-2.343,6.3469
3,-124.13,10,10.741,29.884,22.842,-2.3299,6.3381
3,-124.13,11,10.742,29.947,22.891,-2.2838,6.3148
3,-124.13,12,10.745,30.019,22.947,-2.2308,6.2955
3,-124.13,13,10.745,30.232,23.113,-2.0755,6.2153
3,-124.13,14,10.744,30.673,23.456,-1.755,6.1447
3,-124.13,15,10.744,30.839,23.585,-1.6343,6.1204
3,-124.13,16,10.745,30.881,23.617,-1.6036,6.1402
3,-124.13,17,10.745,30.887,23.622,-1.5991,6.1598
3,-124.13,18,10.746,30.91,23.64,-1.582,6.1349
3,-124.13,19,10.746,30.926,23.653,-1.5705,6.134
3,-124.13,20,10.746,30.93,23.656,-1.5676,6.1395
3,-124.13,21,10.746,30.947,23.669,-1.5554,6.1612
3,-124.13,22,10.747,30.978,23.693,-1.5326,6.1405
3,-124.13,23,10.747,31.008,23.716,-1.5108,6.1094
3,-124.13,24,10.746,31.026,23.731,-1.4978,6.1119
3,-124.13,25,10.748,31.052,23.751,-1.4782,6.1314
3,-124.13,26,10.754,31.116,23.799,-1.4309,6.1145
3,-124.13,27,10.752,31.196,23.862,-1.3728,6.101
3,-124.13,28,10.748,31.288,23.934,-1.3067,6.0836
3,-124.13,29,10.738,31.379,24.007,-1.2419,6.0497
3,-124.13,30,10.686,31.713,24.276,-1.0085,5.9911
3,-124.13,31,10.66,31.886,24.415,-0.88705,5.9898
3,-124.13,32,10.675,32.094,24.574,-0.73343,5.9602
3,-124.13,33,10.688,32.211,24.664,-0.64563,5.9563
3,-124.13,34,10.702,32.374,24.788,-0.52452,5.901
3,-124.13,35,10.703,32.414,24.819,-0.49569,5.8923
3,-124.13,36,10.696,32.483,24.874,-0.44629,5.881
3,-124.13,37,10.695,32.507,24.892,-0.42943,5.867
3,-124.13,38,10.695,32.509,24.894,-0.42775,5.8533
3,-124.13,39,10.695,32.546,24.923,-0.4009,5.8376
3,-124.13,40,10.694,32.569,24.942,-0.38375,5.8087
3,-124.13,41,10.695,32.581,24.95,-0.37548,5.8091
3,-124.13,42,10.695,32.583,24.952,-0.37357,5.8052
3,-124.13,43,10.695,32.584,24.953,-0.37312,5.8054
3,-124.13,44,10.696,32.583,24.952,-0.37334,5.7609
5,-124.18,3,10.734,29.709,22.708,-2.4576,6.3106
5,-124.18,4,10.734,29.719,22.715,-2.4508,6.3324
5,-124.18,5,10.734,29.731,22.725,-2.4418,6.3432
5,-124.18,6,10.736,29.792,22.772,-2.3972,6.3224
5,-124.18,7,10.743,30.005,22.936,-2.2412,6.2987
5,-124.18,8,10.75,30.691,23.469,-1.7404,6.1807
5,-124.18,9,10.769,31.334,23.967,-1.2688,6.1109
